time,O3_ppb,CO_ppb,NO2_ppb,NO_ppb,temperature_C,UV_radiation,pressure_pa,humidity_percent,boundary_layer_height_m,wind_speed_mps,PM25_ugm3,SO2_ppb,CH2O_ppb,CH4_ppb,isoprene_ppb,ethane_ppb,propane_ppb,n_butane_ppb,i_butane_ppb,ethylene_ppb,propanal_ppb,propylene_ppb,toluene_ppb,xylene_ppb,acetone_ppb,total_VOC_ppb,total_NOx_ppb
2023-05-03 15:00:00,84,0.6,18,1.15326812,24.52075195,172192,99534.71875,72.2795639,1120.601318,5.448607922,15,8,6.169255812,0.009934957,0.1,2.198,1.212,0.6,0.731,0.585,1.045,0.501,0.296,0.116,1.722,9.106,19.15326812
2023-05-03 16:00:00,93,0.5,10,1.114965395,25.99356079,160296,99463.71875,70.65936279,1229.844971,4.292440414,17,6,5.991068065,0.00993058,0.093,1.576,0.516,0.224,0.359,0.441,0.863,0.125,0.264,0.077,1.437,5.9750000000000005,11.114965395
2023-05-03 17:00:00,91,0.5,10,1.07666267,26.92153931,109728,99444.96875,70.16832733,1078.574707,4.114387035,18,8,5.812880318,0.009926202,0.076,2.058,1.358,0.641,0.708,0.823,1.032,0.141,0.329,0.121,1.753,9.04,11.07666267
2023-05-03 18:00:00,76,0.6,25,0.727160655,26.22442627,57504,99402.07813,74.75040436,627.5262451,2.627005339,21,9,5.839469395,0.009926596,0.064,2.559,1.785,0.88,1.084,1.197,0.89,0.316,0.313,0.144,1.657,10.889000000000001,25.727160655
2023-05-03 19:00:00,75,0.5,22,0.377658639,25.92880249,12576,99529.17969,73.73055267,325.0749817,2.180440664,17,9,5.866058473,0.00992699,0.052,2.327,1.913,1.417,1.524,1.523,0.938,0.481,0.347,0.171,1.634,12.327,22.377658639
2023-05-03 20:00:00,59,0.7,35,0.028156624,25.56478882,0,99488.25,75.98453522,168.5209961,2.406922817,22,9,5.89264755,0.009927385,0.041,2.798,2.077,1.547,1.577,1.317,0.949,0.593,0.389,0.221,1.716,13.224999999999998,35.028156624
2023-05-03 21:00:00,47,0.6,38,0.021610659,25.31796265,0,99477.85938,76.78999329,303.1265259,2.772286177,22,10,5.968201701,0.009930871,0.029,2.655,1.654,1.049,1.057,1.219,0.851,0.378,0.321,0.152,1.559,10.923999999999998,38.021610659
2023-05-03 22:00:00,78,0.4,7,0.015064694,25.15771484,0,99468.40625,76.21578217,433.7350769,2.894634962,22,10,6.043755851,0.009934357,0.0,1.81,0.597,0.196,0.265,0.469,0.835,0.158,0.203,0.078,1.297,5.908000000000001,7.015064694
2023-05-03 23:00:00,76,0.4,3,0.008518729,24.83761597,0,99486.73438,76.43826294,503.5961609,3.044373512,14,9,6.119310001,0.009937843,0.0,1.347,0.308,0.116,0.259,0.548,0.715,0.11,0.201,0.06,1.178,4.8420000000000005,3.008518729
2023-05-04 00:00:00,72,0.4,2,0.008670831,24.98657227,0,99466.25,77.112854,510.3331604,3.041514397,12,9,5.976961196,0.009934725,0.0,1.297,0.442,0.067,0.169,0.21,0.635,0.138,0.216,0.066,1.039,4.279,2.008670831
2023-05-04 01:00:00,65,0.4,3,0.008822933,24.72680664,0,99421.6875,78.15470123,488.1832886,3.022965431,11,10,5.83461239,0.009931606,0.0,1.266,0.291,0.083,0.173,0.406,0.59,0.177,0.185,0.001,1.004,4.176,3.008822933
2023-05-04 02:00:00,63,0.4,4,0.008975035,24.57809448,0,99382.42969,78.83359528,498.245575,3.127189398,13,11,5.692263585,0.009928487,0.0,1.16,0.547,0.089,0.161,0.429,0.576,0.128,0.177,0.046,0.973,4.286,4.008975035
2023-05-04 03:00:00,64,0.4,4,0.010878117,24.56518555,0,99340.34375,79.32322693,503.1332703,3.178935289,10,12,5.760586494,0.009930436,0.0,1.019,0.278,0.102,0.17,0.287,0.619,0.118,0.182,0.039,0.99,3.8039999999999994,4.010878117
2023-05-04 04:00:00,69,0.4,2,0.0127812,24.20336914,0,99339.94531,79.30273438,487.2611694,2.561234236,13,12,5.828909404,0.009932385,0.0,1.022,0.471,0.129,0.153,0.211,0.626,0.174,0.185,0.049,1.08,4.1,2.0127812
2023-05-04 05:00:00,73,0.4,2,0.014684282,24.08837891,0,99398.15625,82.12349701,477.7651062,2.477921724,11,11,5.897232313,0.009934334,0.0,1.064,0.244,0.123,0.17,0.419,0.61,0.161,0.191,0.056,1.007,4.045,2.014684282
2023-05-04 06:00:00,76,0.4,2,0.532411742,25.76022339,2224,99384.45313,72.78779602,345.4011841,2.398361921,13,6,6.181024522,0.009937135,0.0,0.997,0.362,0.141,0.239,0.354,0.646,0.151,0.196,0.073,1.116,4.275,2.532411742
2023-05-04 07:00:00,74,0.4,5,1.050139202,25.7038269,29280,99370.10938,76.40911102,448.7696228,3.133237839,16,11,6.464816731,0.009939936,0.012,1.068,0.586,0.165,0.27,0.298,0.643,0.234,0.222,0.074,1.132,4.704,6.050139202
2023-05-04 08:00:00,70,0.4,5,1.567866661,25.82736206,67328,99394.96875,75.96580505,625.8295288,4.131792068,12,10,6.748608939,0.009942737,0.0,1.021,0.58,0.2,0.213,0.437,0.657,0.175,0.256,0.084,1.134,4.757,6.567866661
2023-05-04 12:00:00,84,0.4,5,2.148797345,29.80645752,337992,99336.64063,64.52261353,1060.263184,4.812129021,18,9,7.627788212,0.00994755,0.079,0.975,0.548,0.249,0.397,0.377,0.709,0.194,0.259,0.058,1.24,5.085,7.148797345
2023-05-04 13:00:00,66,0.5,10,2.143908053,30.42428589,303544,99267.14063,63.8041153,1072.858521,4.043212414,25,9,7.455889924,0.009940145,0.048,1.633,1.221,0.792,1.037,1.028,0.75,0.371,0.373,0.114,1.401,8.768,12.143908053
2023-05-04 14:00:00,66,0.5,16,2.139018761,30.02148438,250080,99173.75,68.25595093,715.5789185,2.895018816,27,9,7.283991636,0.00993274,0.076,1.252,0.934,0.372,0.527,0.44,0.937,0.185,0.395,0.081,1.63,6.829000000000001,18.139018761
2023-05-04 15:00:00,67,0.5,12,1.99923079,29.31460571,221376,99173.13281,75.77907562,583.217041,2.14550209,24,7,7.208949683,0.009928136,0.071,1.314,0.975,0.312,0.427,0.495,0.803,0.288,0.515,0.088,1.369,6.657,13.99923079
2023-05-04 16:00:00,36,0.7,41,1.859442818,28.12313843,89632,99138.26563,84.77125549,549.9902344,2.127641201,26,7,7.133907729,0.009923533,0.2,2.26,2.327,1.595,1.858,1.751,1.056,0.608,0.747,0.351,2.143,14.896,42.859442818
2023-05-04 17:00:00,38,0.7,37,1.719654847,28.44393921,73256,99098.65625,85.51213837,343.4028931,1.543237925,25,7,7.058865776,0.009918929,0.228,2.814,2.491,1.635,1.838,1.665,1.074,0.668,0.843,3.356,2.161,18.773,38.719654847
2023-05-04 18:00:00,34,0.8,42,1.374091994,25.57485962,44680,98965.22656,77.84733582,133.1261902,1.327905297,24,8,7.183125187,0.009921257,0.312,2.874,3.784,2.49,2.67,2.485,1.119,0.876,0.881,0.728,2.358,20.577,43.374091994
2023-05-04 21:00:00,2,0.8,74,0.753989828,25.05947876,0,99150.15625,87.68813324,29.87129593,0.999538541,33,8,7.438780055,0.009927646,0.2,3.047,3.672,2.438,2.364,3.207,0.863,1.087,0.664,0.47,1.893,19.905,74.753989828
2023-05-04 22:00:00,2,0.7,69,0.825013368,24.09448242,0,99096.21875,92.17240143,32.23798752,0.806416988,31,10,7.445916102,0.009929377,0.068,2.012,2.015,1.79,1.364,1.078,0.821,0.45,0.548,0.255,1.907,12.308,69.825013368
2023-05-04 23:00:00,25,0.6,50,0.896036909,23.13809204,0,99112.21875,94.67697144,45.07993698,0.749504328,25,8,7.453052149,0.009931109,0.0,1.705,0.809,0.173,0.234,0.322,0.84,0.158,0.189,0.069,1.432,5.931000000000001,50.896036909
2023-05-05 00:00:00,74,0.5,10,0.614926141,23.12817383,0,99119.85156,97.72782898,84.43920135,1.608228803,22,8,7.099800162,0.009929034,0.0,1.501,0.696,0.184,0.208,0.826,0.72,0.159,0.163,0.055,1.253,5.765000000000001,10.614926141
2023-05-05 01:00:00,76,0.6,8,0.333815374,22.29669189,0,99080.5,98.36806488,104.3564453,1.184966326,12,9,6.746548176,0.009926958,0.0,1.44,0.346,0.169,0.225,0.494,0.723,0.396,0.145,0.052,1.281,5.271,8.333815374
2023-05-05 02:00:00,75,0.6,6,0.052704607,22.269104,0,98992.61719,98.2141037,110.3383713,1.109641552,4,7,6.393296189,0.009924883,0.0,1.516,0.744,0.203,0.266,0.69,0.734,0.159,0.213,0.061,1.257,5.842999999999999,6.052704607
2023-05-05 03:00:00,65,0.6,6,0.039755667,22.16998291,0,98996.5625,97.65744019,162.6392365,1.635442376,2,7,5.991598906,0.009930151,0.019,1.607,0.852,0.235,0.249,0.798,1.019,0.182,0.192,0.09,1.756,6.9990000000000006,6.039755667
2023-05-05 04:00:00,46,0.6,21,0.026806728,22.22467041,0,99002.89844,97.24282837,244.7589417,2.42039752,3,10,5.589901624,0.009935418,0.0,1.684,0.639,0.166,0.209,1.305,0.649,0.142,0.322,0.058,1.148,6.322,21.026806728
2023-05-05 05:00:00,42,0.7,31,0.013857788,22.42764282,0,99024.92188,96.89559937,319.4349365,2.525611639,12,11,5.188204341,0.009940686,0.0,1.69,0.88,0.15,0.224,0.898,0.734,0.286,0.367,0.076,1.268,6.5729999999999995,31.013857788
2023-05-05 06:00:00,54,0.8,25,0.649447535,22.39678955,600,99154.11719,92.85718536,166.5428772,2.126168489,15,9,5.120880511,0.009949404,0.0,1.806,0.585,0.216,0.234,1.452,0.85,0.227,0.393,0.098,1.519,7.38,25.649447535
2023-05-05 07:00:00,56,0.9,18,1.285037281,22.6010437,18176,99189.82813,92.9250412,258.3234253,1.976485968,21,9,5.053556682,0.009958123,0.0,1.871,0.778,0.381,0.414,1.266,0.648,0.264,0.286,0.107,1.2,7.215000000000001,19.285037281
2023-05-05 08:00:00,49,0.9,28,1.920627028,22.80337524,67120,99231.46875,88.86685181,333.6973572,2.238352776,16,11,4.986232852,0.009966841,0.038,1.795,1.068,0.395,0.426,0.811,0.638,0.212,0.244,0.115,1.197,6.939,29.920627028
2023-05-05 09:00:00,62,0.7,16,1.893384024,22.7303772,118072,99286.35938,83.81500244,561.2020874,2.784822226,16,8,5.437919754,0.009971125,0.065,2.003,0.932,0.506,0.498,0.783,0.681,0.265,0.218,0.089,1.195,7.235000000000001,17.893384024
2023-05-05 10:00:00,69,0.7,9,1.866141019,23.69024658,212664,99361.66406,78.39559174,722.0031128,3.142333984,15,9,5.889606655,0.009975409,0.033,2.476,1.281,0.469,0.574,0.784,0.791,0.232,0.24,0.062,1.294,8.236,10.866141019
2023-05-05 11:00:00,78,0.8,6,1.838898015,23.81665039,285080,99344.23438,72.47901154,883.8213501,3.492793798,15,9,6.341293556,0.009979692,0.058,2.937,1.705,0.559,0.643,1.419,0.831,0.228,0.329,0.22,1.561,10.49,7.838898015
2023-05-05 12:00:00,66,0.9,20,1.80266079,24.08096313,340144,99335.60938,67.43618774,1052.599854,3.521901608,15,10,6.218322293,0.009975364,0.041,3.38,2.125,0.544,0.684,1.264,1.058,0.169,0.349,0.18,1.904,11.698,21.80266079
2023-05-05 13:00:00,90,0.9,18,1.766423566,26.48321533,335056,99234.54688,64.18173218,1142.35437,3.248646259,13,11,6.09535103,0.009971035,0.037,2.904,1.595,0.428,0.483,0.612,1.104,0.177,0.262,0.041,1.853,9.495999999999999,19.766423566
2023-05-05 14:00:00,111,0.8,8,1.730186341,26.55453491,279024,99166.96875,61.12755585,1215.965576,3.181776524,14,10,5.972379768,0.009966706,0.046,3.118,1.706,0.372,0.54,0.421,1.102,0.174,0.245,0.04,2.023,9.787,9.730186341
2023-05-05 15:00:00,123,0.8,11,1.611382913,26.34570313,234512,99097.09375,59.85069656,1250.001709,2.993431807,19,7,5.833269825,0.009962347,0.054,2.915,1.576,0.367,0.453,0.505,1.128,0.2,0.235,0.035,1.896,9.364,12.611382913
2023-05-05 16:00:00,133,0.8,7,1.492579486,25.93106079,193824,99044.25,59.32913208,1241.603149,2.799052,19,9,5.694159881,0.009957989,0.053,2.898,1.794,0.318,0.426,0.411,1.171,0.179,0.31,0.156,1.997,9.713,8.492579486
2023-05-05 19:00:00,110,0.7,25,0.4717734,24.09848022,9560,99184.59375,71.96624756,113.7170105,1.438598752,16,11,6.092218124,0.009969071,0.05,3.114,2.081,0.576,0.905,0.839,1.112,0.217,0.247,0.141,1.813,11.095,25.4717734
2023-05-05 20:00:00,101,0.8,22,0.02077207,24.09820557,0,99227.1875,78.19409943,176.962265,2.409715891,23,11,6.360802217,0.009976791,0.0,3.396,1.946,0.767,0.913,0.957,1.198,0.292,0.347,0.0,2.101,11.916999999999998,22.02077207
2023-05-05 21:00:00,95,0.7,23,0.019170866,24.03375244,0,99332.45313,82.1993103,424.6568298,3.244122982,29,11,6.378352737,0.009981686,0.0,3.227,2.218,0.783,0.929,0.878,1.19,0.222,0.34,0.136,1.922,11.844999999999999,23.019170866
2023-05-05 22:00:00,90,0.8,24,0.017569662,23.51342773,0,99357.65625,85.45883179,517.6519775,3.714646816,29,11,6.395903256,0.009986581,0.029,3.621,2.418,0.856,0.874,1.169,1.106,0.259,0.371,0.252,1.918,12.873,24.017569662
2023-05-05 23:00:00,71,0.9,18,0.015968459,22.54037476,0,99423.95313,87.10112762,532.119873,3.665562391,25,10,6.413453775,0.009991476,0.045,4.034,2.984,0.939,0.761,1.03,0.946,0.301,0.293,0.307,1.818,13.457999999999997,18.015968459
2023-05-06 00:00:00,60,0.7,8,0.079118378,22.14694214,0,99478.82031,87.22621918,519.6644897,3.750210285,24,10,6.226616279,0.009989243,0.032,2.778,1.981,0.675,0.586,0.654,0.723,0.201,0.25,0.272,1.329,9.481,8.079118378
2023-05-06 01:00:00,56,0.6,6,0.142268298,21.1784668,0,99389.6875,89.23159027,515.6446533,4.532981396,24,7,6.039778782,0.00998701,0.033,2.922,2.008,0.656,0.545,0.688,0.652,0.287,0.248,0.131,1.295,9.465,6.142268298
2023-05-06 02:00:00,53,0.6,4,0.205418218,20.58078003,0,99360.34375,91.53079224,510.1697998,4.398999691,20,7,5.852941285,0.009984776,0.032,2.62,1.696,0.622,0.585,0.742,0.611,0.265,0.209,0.121,1.196,8.698999999999998,4.205418218
2023-05-06 03:00:00,48,0.6,3,0.172166835,20.0569458,0,99378.27344,93.08562469,535.4806519,4.649198532,22,8,5.528075841,0.009982822,0.039,2.653,1.825,0.572,0.49,0.704,0.581,0.322,0.223,0.094,1.154,8.657,3.172166835
2023-05-06 04:00:00,49,0.6,4,0.138915453,19.21499634,0,99345.0,93.82376862,530.7677002,4.613066196,22,8,5.203210397,0.009980867,0.033,2.723,1.724,0.468,0.434,0.657,0.57,0.227,0.208,0.103,1.06,8.207,4.138915453
2023-05-06 05:00:00,47,0.6,3,0.105664071,18.90313721,0,99360.21875,93.70625305,525.9214478,4.516776085,26,7,4.878344953,0.009978913,0.054,2.726,1.786,0.559,0.485,0.571,0.575,0.269,0.23,0.106,1.144,8.505,3.105664071
2023-05-06 06:00:00,41,0.7,6,0.867607014,18.69433594,1304,99421.70313,92.85748291,482.9728699,3.934010744,24,7,5.112304583,0.009986773,0.049,3.152,1.763,0.586,0.455,0.82,0.557,0.33,0.235,0.13,1.138,9.215000000000002,6.867607014
2023-05-06 07:00:00,42,0.6,5,1.629549956,18.71798706,20184,99497.02344,91.44212341,564.1830444,4.823365688,26,7,5.346264212,0.009994633,0.061,2.975,1.989,0.799,0.58,0.874,0.558,0.422,0.243,0.131,1.222,9.854000000000001,6.629549956
2023-05-06 08:00:00,38,0.6,10,2.391492899,18.78686523,37400,99532.875,89.65290833,614.803833,5.272964954,24,7,5.580223842,0.010002493,0.086,3.121,2.449,1.077,0.833,1.083,0.576,0.491,0.317,0.193,1.407,11.633,12.391492899
2023-05-06 09:00:00,42,0.6,9,2.547941828,18.77340698,69432,99595.83594,86.96800995,626.6306152,6.041869164,21,7,6.00124531,0.010007132,0.072,2.608,1.956,0.828,0.665,1.002,0.584,0.265,0.288,0.16,1.284,9.712,11.547941827999999
2023-05-06 10:00:00,46,0.6,8,2.704390757,18.67999268,84960,99630.1875,82.59874725,645.3835449,5.811981678,21,6,6.422266779,0.010011771,0.022,2.986,1.803,0.492,0.426,1.068,0.567,0.254,0.272,0.117,1.042,9.049000000000001,10.704390757
2023-05-06 11:00:00,47,0.6,13,2.860839686,18.55004883,101208,99616.70313,80.81446075,662.9802246,5.812840939,24,7,6.843288247,0.01001641,0.025,3.215,1.791,0.577,0.638,1.137,0.648,0.191,0.266,0.112,1.134,9.734,15.860839686
2023-05-06 12:00:00,65,0.6,8,2.854418653,18.44711304,114136,99593.45313,80.56944275,669.7141724,5.769871712,23,8,6.753083198,0.010013472,0.029,1.484,2.029,0.689,0.645,1.056,0.74,0.251,0.271,0.084,1.367,8.645,10.854418653
2023-05-06 13:00:00,61,0.7,6,2.847997621,18.3119812,65784,99547.07813,81.54277039,680.6837769,5.38794899,23,8,6.66287815,0.010010535,0.035,3.278,2.209,0.696,0.581,1.147,0.644,0.195,0.326,0.1,1.193,10.404,8.847997621000001
2023-05-06 14:00:00,56,0.7,7,2.841576588,18.62808228,83584,99535.625,85.23458862,640.3540039,5.166005611,22,7,6.572673101,0.010007598,0.024,3.537,2.112,0.827,0.689,1.247,0.675,0.22,0.286,0.105,1.38,11.102,9.841576588
2023-05-06 15:00:00,57,0.7,8,2.512239992,18.58285522,47856,99488.82031,85.82290649,703.4403076,5.510847569,22,8,6.223267216,0.010003912,0.074,3.541,2.284,0.824,0.698,1.314,0.748,0.241,0.274,0.996,1.465,12.458999999999998,10.512239992
2023-05-06 16:00:00,68,0.7,9,2.182903396,18.12988281,33816,99448.0625,86.55352783,746.6948242,5.333307743,22,7,5.873861331,0.010000226,0.04,3.55,2.52,0.663,0.6,0.791,0.804,0.194,0.278,0.307,1.433,11.180000000000001,11.182903396
2023-05-06 17:00:00,76,0.6,8,1.8535668,17.9382019,37712,99503.89063,86.80661011,752.0119629,5.023298264,23,8,5.524455446,0.00999654,0.03,3.446,1.78,0.54,0.549,0.823,0.764,0.155,0.373,0.373,1.395,10.228,9.8535668
2023-05-06 18:00:00,72,0.6,8,1.244549152,17.51602173,13832,99648.33594,88.06018829,769.2928467,4.577284813,24,7,5.266648259,0.010003625,0.03,3.01,1.722,0.451,0.442,0.693,0.736,0.234,0.314,0.132,1.276,9.04,9.244549152
2023-05-06 19:00:00,75,0.6,10,0.635531503,17.56445313,2040,99687.04688,88.22250366,783.4384766,4.669756889,21,7,5.008841072,0.01001071,0.025,3.154,1.46,0.478,0.563,0.7,0.739,0.119,0.321,0.068,1.289,8.915999999999999,10.635531503
2023-05-06 20:00:00,74,0.5,8,0.026513854,17.53057861,0,99791.25,87.06839752,793.2318726,4.665972233,19,8,4.751033885,0.010017795,0.005,3.043,1.527,0.464,0.539,0.692,0.747,0.23,0.299,0.077,1.289,8.912,8.026513854
2023-05-06 21:00:00,80,0.5,6,0.019762893,17.70458984,0,99870.20313,85.15956116,787.8103638,4.415896893,26,7,4.512431739,0.010029327,0.031,3.118,1.514,0.404,0.45,0.824,0.75,0.317,0.231,0.081,1.325,9.045,6.019762893
2023-05-06 22:00:00,78,0.6,5,0.013011931,17.68554688,0,99927.5625,83.81021881,800.6090698,3.951554537,26,6,4.273829594,0.010040858,0.024,2.92,1.126,0.314,0.409,0.797,0.696,0.281,0.182,0.057,1.272,8.078,5.013011931
2023-05-06 23:00:00,80,0.5,4,0.00626097,17.28955078,0,99977.47656,83.41669464,810.7510376,3.76305294,22,7,4.035227448,0.010052389,0.027,3.124,1.273,0.268,0.315,0.461,0.706,0.251,0.173,0.061,1.178,7.8370000000000015,4.00626097
2023-05-07 01:00:00,81,0.5,12,0.006050334,17.61538696,0,99946.46875,83.39706421,830.0736084,3.456766129,10,6,3.866021567,0.010062182,0.0,2.991,1.071,0.291,0.37,0.486,0.668,0.124,0.143,0.049,1.157,7.3500000000000005,12.006050334
2023-05-07 02:00:00,70,0.5,12,0.005945017,17.65316772,0,99900.375,83.11393738,840.2650757,3.175688982,8,4,3.781418627,0.010067079,0.021,2.988,1.195,0.32,0.229,0.697,0.623,0.225,0.161,0.046,1.15,7.654999999999999,12.005945017
2023-05-07 03:00:00,74,0.5,14,0.006243508,17.67877197,0,99928.04688,82.46799469,848.7184448,3.254112959,9,6,3.803803338,0.010074594,0.0,2.972,1.039,0.304,0.245,0.554,0.703,0.301,0.147,0.038,1.224,7.527000000000002,14.006243508
2023-05-07 04:00:00,83,0.5,13,0.006541999,17.55923462,0,99984.40625,82.44308472,886.6959839,3.582796812,8,8,3.826188049,0.01008211,0.0,2.612,0.985,0.259,0.249,0.485,0.679,0.441,0.146,0.041,1.222,7.119,13.006541999
2023-05-07 05:00:00,87,0.5,11,0.00684049,17.71353149,0,100046.4375,81.9475708,894.2658081,3.627400398,16,8,3.84857276,0.010089625,0.0,2.495,0.951,0.24,0.267,0.344,0.728,0.34,0.15,0.032,1.246,6.792999999999999,11.00684049
2023-05-07 06:00:00,75,0.5,13,0.572214927,18.27212524,1024,100122.5156,79.97437286,884.9360962,3.062370539,19,8,3.935071315,0.010098056,0.0,2.925,0.748,0.312,0.297,0.602,0.657,0.224,0.155,0.039,1.129,7.088000000000001,13.572214927
2023-05-07 07:00:00,82,0.5,16,1.137589364,18.05645752,26968,100148.1875,79.41888428,860.0161133,3.232155085,21,9,4.021569869,0.010106487,0.0,2.947,0.618,0.322,0.347,0.817,0.715,0.32,0.181,0.053,1.321,7.641,17.137589364
2023-05-07 08:00:00,86,0.5,12,1.7029638,18.11816406,95448,100256.6719,76.68322754,872.8352661,4.005122185,23,7,4.108068424,0.010114918,0.0,2.846,0.677,0.295,0.302,0.789,0.717,0.159,0.207,0.046,1.269,7.3069999999999995,13.7029638
2023-05-07 09:00:00,97,0.5,13,1.649626029,18.04330444,133336,100326.625,72.5496521,895.3496704,4.436133385,32,8,4.323025526,0.010119297,0.0,2.95,0.454,0.272,0.255,0.59,0.677,0.288,0.17,0.039,1.231,6.926,14.649626029
2023-05-07 10:00:00,104,0.5,13,1.596288257,20.35922241,141824,100347.9688,66.55183411,1045.472534,4.840171814,34,8,4.537982628,0.010123676,0.0,2.895,0.61,0.281,0.377,0.482,0.724,0.139,0.143,0.028,1.209,6.888,14.596288257
2023-05-07 11:00:00,119,0.5,11,1.542950486,20.29718018,198408,100331.0547,62.41423035,1195.495117,4.176600933,32,8,4.752939731,0.010128055,0.016,2.574,0.76,0.252,0.286,0.422,0.782,0.128,0.14,0.044,1.335,6.738999999999999,12.542950486
2023-05-07 12:00:00,124,0.5,12,1.543319589,20.23266602,205056,100346.6094,60.80742264,1290.945801,3.414401293,22,8,4.504387107,0.010124251,0.0,2.455,0.815,0.314,0.4,0.753,0.784,0.159,0.136,0.043,1.396,7.255,13.543319589
2023-05-07 13:00:00,128,0.5,11,1.543688692,21.26754761,195064,100299.3516,59.55770111,1315.883179,3.006845236,18,9,4.255834483,0.010120448,0.0,2.947,0.776,0.292,0.418,0.444,0.806,0.142,0.162,0.039,1.375,7.401,12.543688692
2023-05-07 14:00:00,131,0.5,12,1.544057795,21.21176147,194992,100252.6563,57.85257721,1266.454956,3.563699007,19,9,4.007281859,0.010116644,0.0,2.906,0.56,0.24,0.352,0.365,0.856,0.174,0.168,0.03,1.487,7.138000000000002,13.544057795
2023-05-07 15:00:00,132,0.5,12,1.469207518,21.59115601,228032,100212.1406,57.35941315,1302.270508,3.338074446,18,7,3.956301953,0.010114321,0.0,2.867,0.813,0.232,0.346,0.383,0.831,0.114,0.199,0.001,1.44,7.225999999999999,13.469207518
2023-05-07 16:00:00,127,0.5,14,1.394357241,21.77496338,159800,100151.0625,57.29718781,1138.307251,3.398933887,24,8,3.905322046,0.010111998,0.0,2.73,0.811,0.205,0.378,0.452,0.945,0.147,0.311,0.049,1.5,7.5280000000000005,15.394357241
2023-05-07 17:00:00,121,0.5,15,1.319506964,21.8604126,125376,100188.4531,58.18264008,1039.447388,2.948168278,23,8,3.85434214,0.010109675,0.0,2.856,0.551,0.303,0.394,0.488,0.851,0.141,0.258,0.049,1.531,7.422000000000001,16.319506964
2023-05-07 18:00:00,113,0.5,18,0.887158178,20.03375244,64992,100243.5781,61.58368301,1019.905762,2.526343822,29,8,3.847262633,0.010118068,0.0,2.645,0.664,0.326,0.463,0.744,0.794,0.198,0.232,0.059,1.383,7.508,18.887158178
2023-05-07 19:00:00,110,0.5,19,0.454809392,19.69384766,15384,100367.9063,62.47967529,827.3028564,2.168685198,27,8,3.840183126,0.010126461,0.0,2.978,0.754,0.573,0.672,0.932,0.847,0.341,0.237,0.139,1.575,9.048,19.454809392
2023-05-07 20:00:00,110,0.6,20,0.022460606,19.73751831,0,100430.6641,62.8595314,673.2985229,2.227372408,29,9,3.833103619,0.010134853,0.027,3.193,0.908,1.024,1.144,0.574,0.95,0.404,0.26,0.07,1.579,10.133000000000001,20.022460606
2023-05-07 21:00:00,105,0.5,24,0.016759617,19.97930908,0,100491.1719,62.97012329,574.296875,2.225199223,30,8,3.861343733,0.010143508,0.027,3.541,0.964,1.315,1.343,0.849,0.913,0.707,0.266,0.077,1.665,11.667000000000002,24.016759617
2023-05-07 23:00:00,90,0.6,30,0.005357638,18.5244751,0,100564.7031,65.2557373,455.7451782,2.214854002,34,9,3.91782396,0.010160816,0.02,2.935,0.785,2.785,2.892,0.748,0.837,0.382,0.2,0.079,1.525,13.187999999999999,30.005357638
2023-05-08 00:00:00,84,0.6,28,0.005652336,18.46362305,0,100568.0156,68.08535767,492.0010986,2.581842422,36,8,3.949647332,0.010164168,0.032,3.087,0.656,1.596,1.655,0.98,0.837,0.234,0.265,0.092,1.588,11.022000000000002,28.005652336
2023-05-08 01:00:00,85,0.6,23,0.005947033,18.00942993,0,100570.375,69.86038208,549.8925781,2.843221426,32,9,3.981470703,0.01016752,0.029,3.251,1.33,2.231,2.342,0.751,0.836,0.46,0.238,0.103,1.624,13.195,23.005947033
2023-05-08 02:00:00,81,0.6,23,0.00624173,17.71923828,0,100542.8906,69.43231964,626.2800293,3.064479351,27,8,4.013294074,0.010170872,0.023,2.676,0.601,0.357,0.456,0.408,0.698,0.151,0.2,0.061,1.217,6.848000000000001,23.00624173
2023-05-08 03:00:00,94,0.5,18,0.006208261,17.52682495,0,100562.1563,66.4441452,687.2485962,3.325022459,20,6,3.808109189,0.010171872,0.0,2.406,0.251,0.214,0.312,0.561,0.669,0.188,0.522,0.042,1.167,6.332,18.006208261
2023-05-08 04:00:00,89,0.4,17,0.006174791,17.22265625,0,100531.3906,63.16143799,631.3049927,3.249285221,21,8,3.602924304,0.010172872,0.0,2.232,0.324,0.247,0.348,0.399,0.657,0.249,0.348,0.034,1.147,5.984999999999999,17.006174791
2023-05-08 05:00:00,92,0.4,17,0.006141321,17.58251953,0,100586.4766,59.64120483,589.9482422,3.248370886,21,7,3.39773942,0.010173871,0.0,2.365,0.135,0.221,0.297,0.478,0.615,0.154,0.217,0.032,1.032,5.546,17.006141321
2023-05-08 06:00:00,95,0.4,15,0.433829589,18.01412964,3312,100667.375,57.45099258,588.0808716,3.572396517,23,9,3.317435206,0.010181179,0.0,2.501,0.305,0.203,0.352,0.505,0.588,0.113,0.2,0.029,1.018,5.814,15.433829589
2023-05-08 07:00:00,92,0.4,15,0.861517857,17.96704102,21104,100695.6797,57.32605743,594.3596191,3.736375332,19,11,3.237130992,0.010188486,0.024,2.814,0.285,0.366,0.375,0.753,0.601,0.12,0.353,0.046,1.141,6.878,15.861517857
2023-05-08 08:00:00,90,0.4,17,1.289206125,17.44586182,30120,100776.7344,55.98439407,609.708374,4.096886158,19,10,3.156826779,0.010195794,0.0,2.355,0.34,0.176,0.267,0.448,0.506,0.138,0.25,0.037,0.936,5.452999999999999,18.289206125
